review,sentiment
first mid watchin horror film since kid seen lot variety imothis bad multitude gave br br yesit low budget horror flick dialog soso acting tolerablesometimes basis film plotwise actually pretty good old enough remember lucky enough seen dvd much like movie week add blood minor goreminor swearing without big name would rather watch jason v godzilla whatever continuois crap tho good evil dead low budget film least give guy credit trying acouple mil budget could pretty good flick score watchable,0
guess first movie made aware term cult flick totally bad movie cant help like movie richard boone made better joan van arc staying late watching movie dont make think much one,1
movie full pseudo deep thoughtfulness cloying writerlyness includes canned ham voiceover unbelievable dialogue dialogue tinny tone deaf way spike sometimes always writing certain character like nonsense film like piece april one hour photo another one youbr br said comment nothing ryan gosling shown awesome chop believer film prof movie director medium movie rotten fair say fault lie actor,0
spent hour drenched film nothing ever seen come close delicious funk film left never mind female advanced aging dilemma human fear vault screen viewing personally engaging ninth degree film invests one undeniable shared feeling life enjoyed dalliance raw wounded gall deep within empowers mutually shared vestment history human encounter reaching far deeper pain isolation skewed view self others result forgives tepid forming bridge away muddy sludge dead must encounter birth finding real people happy pursuit effort realism intersects dark ground bankrupt culture,1
nice see bruce willis come action throne let u see really talented actor shine film nearyearold image consultant totally lost touch inner childuntil meet face face one rare film doesnt talk audience truly offer something whole family caring keeping child inside realizing dont grow exactly way thought would willis seems building impressive track record working kid witness sixth sense haley joel osment great chemistry spencer breslin nice photography music ending wonderful uplifting great film see every member family,1
isnt bad goodits bad violates geneva convention prohibition cruel unusual punishment reading synopsis even figure plot straight video disaster hodgepodge grainy stock footage spliced together alltime worst acting youll ever misfortune see comparing incompetent turgid humorless mess dead men dont wear plaid like saying gigli like citizen kane talentless cast costumed cheap jc penney goin church clothes isnt slightest attempt period hairstyle makeup really want see sort homage work check lost skeleton cadavraits clever wellwritten best performed actual actor arent agony watch matter seek work phoenix artist paul wilson whose scifi short attack foot courtesy lady leaf film dust people terror tropic look sound like pulled street given script read one take insult bela lugosi boris karloff lon chaney anyone else involved film cannibalized make schlockfest money isnt problema lot accomplished little expense good script decent actor zgrade costume production design given socalled director created stinky pile cinematic offal let hope promise sequel doesnt come truethat far scariest thing shown whole movie,0
normally spike lee fan take time really get mojo see clear message ability tell story close heart lee genius unlike th hour bamboozled two favorite film clear story film able understand struggle washington choice play well influenced others odd reason lee never able get true feeling washington decent job handed could tell lee favorite film lee direct film also wrote could tell camera work horrid writing contributed decay film film coming full circle wasnt going pretty lee behind film right thing film seen lee direct brightest modest film almost created hollywood movie instead one dont know saw money right thing ran film demonstrate true talentbr br anyone seen film perhaps stopped watching anything directed spike lee afterwards due film suggest give second chance dont get wrong see exactly coming film would want put behind lee grow work becomes see transformation desire make money wanting make good film took awhile watch th hour sheer brilliance perhaps actor perhaps story lee crafted amazing film one man journey unknown guess hoping mo better blue would turn really dark journey life man really never grew instead got denzel denzel really one versatile actor generation consider sydney poitier cinema film showcase talentbr br another issue film use spike sister playing one love interest dont know family think could filmed sex scene sister dont care actor much money getting paid would never something never wish see apparently different spike went ahead showed full nude image sister without remorse sad even made blush also need somebody answer flavor flav introducing film sitting couch ready start film suddenly voice past spelling studio made film acknowledges build strong remaining story felt lee going money film instead actual talent perhaps could afford denzel wesley movie without explosionsbr br two great scene film made worth watching end dont get wrong bad movie always diamond every alleyway scene bleek accidentally forgets woman mesmerizing continually went back forth weaving truth confusion way proved lee actually behind camera visionary scene probably lost shuffle due remaining poor scene scene worth watching way lee introduced ended film keeping pacing direction able bring tragic character around full circle give chance change life two moment rest film pure rubbish worth viewing unless go blindbr br grade,0
interesting train research flow started looking article cristos gate central park article stated maysles cristos filmographers year hmmm got looking body work believe one passed still filming cristo jean claude stage creation grey garden sounded interesting video station boulder co place look obscure offbeat course stock dvd vhs edith edie woman living past oh glorious past edith well born bouvier married well several wonderful relationship became singer forty daughter edie débutante fashion model many beau never married point thirty come home recuperate seems nervous disorder kind worrying much thing shadow world live though jackie came spruced place aunt cousin would evicted room mansion worn worn film notice fresh paint wall look carefully newspaper clipping see much dirty mess outfit edie come clever creative viewer get impression edith like go nude doesnt movie edith really quite beautiful see shadow beauty still sings tea two edie beauty day quite attractive good movie though everyone cat urinating behind ediths portait state least someone want,1
wish would read review opinion movie rented waste money waste time little dialog dialog hard understand every way storyline plot weak thing nice cinematographybr br character interesting time spend much time trying figure thing lack dialog rewinding movie lot br br watch movie mess leave feeling like messbr br say heck movie end,0
brother big asian movie fan finding movie hidden shop bought one dvd sounded promising couldnt wait watch watched movie brother must say beginning promising u really loved brutal ball scene first scene guess interesting fight action movie claim instead love movie cliché love extremely played top even shakespeare would vomit title sorry language way character act like picked street given playing moviebr br well brother watched end thought become better heck never movie challenged place brother worst movie ever seenlist followed fantasy mission force watch either,0
spoiler fifth paragraph amazingly frank uhhuh uhhuh picture otto preminger carlyle production took chance making motion picture association america balked certifying film openly show junky jabbing syringe full heroin arm frank sinatra took chance playing addicted musician falling flat face role required least twice much acting hed ever done gamble paid movie classic though perfectbr br nelson algren novel may great far much going fit comfortably two hour movie man golden arm minute often feel much longer however opinion frankie machine sinatra make film character subplots involving frankie ultimately frankie addiction everyone everything seems dependent feel keenly pressure get much drum start pounding soundtrack frankie step across street welldressed friend louiebr br exaggeration say frank sinatra music career ever really doldrums early limbo day touring big band la vega era eternity established serious actor career singer rebounded well man golden arm still significant challenge whole show sink swim performance pull skill several minute time forgot watching frank sinatra must known junky musician exploited knowledge utmostbr br set side side billy wilder masterpiece lost weekend emphasis sociological cause addiction man golden arm whereas birnem ray milland lost weekend seems struggle mostly frankie machine beset external force take refuge needle neither approach wholly right wrong mostly addiction impossible fully explain seems like film might benefited little insight frankies internal strugglebr br spoiler one problem film clichéd reliance quitting cold turkey realize man golden arm probably setting trend rather following doesnt make better beginning movie frankie appearance kicked habit help doctor treatment facility sort naturally drama film requires backslide found allamerican ideal man face problem alone maybe help good woman place going cold turkey riding sunset kim novak seemed unrealistic end lost weekend similar opinion little less rosy,1
men love police movie filled action shooting chase etceterabr br boy let watching short unsatisfying movie weve seen hostage bank surrounding yet bad guy shoot multiple officer innocent people simply stay line fire without getting hit due kevlarbr br shot hundred shot going back bank dumb hostage didnt lock safe door bad guy went stupid director think wed bebr br okay shot fake documentary good seeing film got thought didnt police get decent shooting course many cop swat real long break truly bad,0
everything film terrible start film pretty good cast find impossible make great cast biggest disaster gangster film genre ever sound track like one bad slap stick comedy music whole film started get quite irritatingbr br please please please please please inflict disaster hurt,0
first saw theater immediately fell love im sad sony seen fit release dvd one day one day recently obtained vhs copy ebay sat watch year later im happy report still stand test time acting spoton john williams orchestration lush leslie bricusses song memorable older fill world love london london standouts enough said peter toole petula clarke michael redgrave michael bryants acting terence rattigan deserves update james hilton story really nothing like film good cheermeup selection glad released original soundtrack threecd set lot extra wish sony would hurry film,1
say without shadow doubt going overboard single worst film ever seen yes seen cujo adam sandler abomination schecky moskowitz wannabe comedian working cruise liner thats plotbr br thats nothing else film make sense place like mad man breakfast wacky naked gun kind way frustrating throw shoe tv kind way even general noriega make appearance reason comprehend certainly wasnt humour add mix miss australia worst australian accent ive ever heared something wont call worst film ever made going overboard doesnt even fit basic definition film highly recomend seeing film elevate standing every bad film ever see guarantee first thing youll say seeing bad film least wasnt bad going overboard,0
boston legal turned tail headed barn door th pig slop created show first aired almost four season back humorous slap legal system actor seem take pride portraying funny diversified extent factual character portrayed acceptable extent real portrayal sexual comment activity limited humorous julie bowen beautiful series participated dragged lower depth medium programming sex violence julie excellent actress need stable platform production rene adjurdubois excellent actor day benson production held field entertainment always showing humor respectful acting production captain kirk funny humorous candace bergan admired continuing production good actress james spader doubt acting ability however go back xxx origin crash appears much talent inclination direction ask series trashed already really starting smell,0
brought philip larkin life way worthy greatest performance time one measured popularity show stark portrayal larkins life greatest unrecognized poet era exactly would wanted disdain canker medallion dramatically expose raw beauty intense sadness philip observation relationship mortality lay way seems missed even great philosopher anyone interested profound observation relationship life love death must,1
legend gala hollywood premiere screening space odyssey minute film rock hudson yelled would somebody please tell hell movie well rock beaten minute second movie made absolutely sense people people rule game called quintet rule quintet robert altman cohort making movie went along paul newman thinking signed maybe ol fast eddie saw zardoz thought well connery get involved futuristic film make sense maybe good stuff cutting room floor get see incoherent stuff also cast get keep individual funny hat never saw bizarre looking hat one place life quintet confirms ive always thought altmans good he superb he bad make stuff like quintet,0
caligula share many attribute fellini satyricon bizarre sight freakishness depiction sexual excess set glory ancient rome fellini aint first entertaining far much screen time devoted bugeyed rubberfaced mcdowell titular role performance far fey campy convincing portrayal jay robinson robe david cainhaughton emperor caligula far persuasive believable latter nuanced relief could judiciously provided developing surrounding character fully little cypher one example role macro played guido mannari tremendous screen presence important role mostly left background positive feature credit adroit use prokofiev stravinsky theme music score inclusion distasteful nevertheless accurate action despot two factor far less needed relieve prevailing tedium however,0
time get psycho toy maker named joe petto get make living evil toy kill people go family bad luck simply living house mutant robot son pino get used livebr br easily worst hopefully presumably last semi series one previous one look like soft core porn movie without sex nudity kind like low rent hybrid halloween iii puppet master doll bad home movie supposedly started sixth chapter series abandoned never completed hope stay waybr br star br br,0
stuff going moment mj ive started listening music watching odd documentary watched wiz watched moonwalker maybe want get certain insight guy thought really cool eighty maybe make mind whether guilty innocent moonwalker part biography part feature film remember going see cinema originally released subtle message mjs feeling towards press also obvious message drug bad mkaybr br visually impressive course michael jackson unless remotely like mj anyway going hate find boring may call mj egotist consenting making movie mj fan would say made fan true really nice himbr br actual feature film bit finally start minute excluding smooth criminal sequence joe pesci convincing psychopathic powerful drug lord want mj dead bad beyond mj overheard plan nah joe pescis character ranted wanted people know supplying drug etc dunno maybe hate mjs musicbr br lot cool thing like mj turning car robot whole speed demon sequence also director must patience saint came filming kiddy bad sequence usually director hate working one kid let alone whole bunch performing complex dance scenebr br bottom line movie people like mj one level another think people stay away try give wholesome message ironically mjs bestest buddy movie girl michael jackson truly one talented people ever grace planet guilty well attention ive gave subjecthmmm well dont know people different behind closed door know fact either extremely nice stupid guy one sickest liar hope latter,1
stuffy melodrama quite easily worst film starring ingrid bergman ive seen even luminous screen presence cant save insufferably slow meandering movie thats nearly impossible sit without fastforwarding lot itbr br diehard bergman fan others likely fall asleep suggest watch bell toll instead,0
sat tv hoping name would worth timebut dear gussie whoever thought script worth producing basic idea excellent execution appallingly bad constantly illogical sequence scene ending almost laughably melodramatic poor rock hudson wanders understandably confused look slightly sagging face look like bad b movie,0
film begin little girl rita seeing father killed apparently criminal squealed fellow crook later part make little sense girl grown adulthood still father past haunt bit later rita meet goodfornothing date one date he bit intoxicated driving like total fool cop give chase speed awaykilling pedestrian meantime come really stupid part convinces confess crime assures lawyer get scotfree oh would agree yet spends next couple year prison soon conviction boyfriend disappearsshowing he total heel chump later release friend jack la rue informs truth boyfriend explains boyfriend family loaded shake lot cash trouble put taking rap frankly make senseas certainly owe herespecially since knew shed go prison every intention using casting asidebr br idea bleeding money rich chump good plot idea however way would occurred first place hard believe anyone could stupid take rap hitandrun interesting twist dumb lady decides life crimedonning wig picking rich guytaking desert robbing gunpoint wowhow shes changed apparently love idea stealing phoniesie rich hypocrite however made sense soon stopped began shaking father old boyfriendwhy bothered petty robbery meantime made little sense also bit hard believe instead wanting money old jerk interested getting put influence behind mobcontrolled man mayor oddvery oddbr br meantime another plot develops involving young alan ladd he undercover agent infiltrated mob chosen happens dead ringer real crookwhat cliché make sense real crook isnt jail committing crime fake one infiltrating mob another townbr br eventually evidence ladd able uncover enough issue warrant mob kingpinsincluding rita case bad timing interim shes made decision become decent legitimate woman shes met really nice guy want marry wowwhat odds overall goofy rather dumb movie suffers kitchen sink syndromein word way many plot element weird twist make movie least bit believable plus since movie little hour long seems forced contrived relatively bad bmovie crapstudio prc note performance alan ladd gained great fame following year paramountbr br way dvd released alpha videoa company sometimes release wonderfully obscure title mostly public domain never clean print add closed caption word dvd production value strictly rdrateat best,0
lowbudget murder mystery public defender trying clear client murder man convicted year previously complicating thing fact escaped custody conviction pd belief man innocent murder work find real killer gig young pd okay james anderson convicted killer actually pretty good picture whole ramble along little suspense despite good character actor cast performance generally par director george archainbaud apparently home making westernshe churning gene autrys tv series columbia around timebut even tried inject liveliness picture hack script would defeated attempt average best film climax courtroom scene thats straight episode perry mason predictable,0
bbc production jane eyre starring zelah clarke timothy dalton love always always favorite jane eyre watch version jane eyre without reading book like watching regular movie forget next day watching one almost equal reading book used watch miniseries lot little inspired read book time didnt pay attention close television production book recently watched version jane eyre disappointed hour long didnt many important scene book favorite gypsy scene fell love jane eyre even includes important scene book tell whole story version dont havent read book br br cast jane eyre excellent true timothy dalton handsome actor handsome enough play butler scarlet julius caesar great rochester cant imagine anybody else playing role zelah clarke without doubt jane follows description book thing make film great clothes makeup actor jane look modest naive bronte describes although doesnt look actually pay attention br br people say jane eyre long would rather spend whole day watching spend hour watching version say movie dull boring jane passionate enough enough kissing scene hate make jane eyre hollywood movie inappropriate kissing scene dont include crazy madly love scene show love jane rochester zelah timothy express love perfectly scene needed year old many girl age refer film boring oldfashioned feel sorry dont appreciate purity beauty novel set th century oldfashioned look make attractive like book br br dont think ever version jane ayre popularity love one matter play jane rochester movie real jane rochester least always zelah clarke timothy dalton,1
original le visiteurs original hilarious interesting balanced near perfect lv must candidate worst first sequel really good film lv everyone keep shouting gag doesnt work first repeated another time vague hope eventually become funny lv horrible parody lv except course parody inventive loved lv dont see film see lv,0
wow overrated movie turned supposed extremely suspenseful tale crazed killer holding woman hostage terror home well doubt terrorized audience early know would put today audience asleepbr br sends shiver spine proclaims new york time shiver get anyone left planet belief anything ny time print anythingbr br well deranged man held woman hostage short time house man howard wilton robert ryan actually harmless friendly fact one nicest role ryan ever played yes wilton nut never harmed woman wanted friend trustbr br film even turned boring awhile little going except lot yakking br br beware readerthis suck,0
went see random heart friend first thought maybe wasnt enjoying movie didnt like good get movie sort award well wasnt menone friend liked either unbelievable slow much like getting teeth pulled action movie preview didnt walk theatre assumed something would happen werent smart people walk never walked movie life definitely tough write considering relatively easy please come movie take lot think movie awesome much like movie didnt even come close like category movie hour long like two separate trite story one werent smoothly sewn together plus soundtrack could even call annoying like seinfeld riff played difference like seinfeldthis movie jazz riff kept playing sounded highly inappropriate time especially people dealing death plane crash hard explain mean trust awful cannot say enough make people waste money left theatre honestly wanted write movie company demand backsheeesh could gone bowling something money,0
blackwater valley exorcism set small town ranch teenager isabelle kristin erickson found wandering around covered dog blood parent ely randy colton blanche leslie flemingmitchell ranch deeply worried daughter recently considered danger others ranch hand expriest miguel del zamora recognises isabelles symptom possible case possession start speak ancient latin strange voice becomes convinced blanche call priest jacob cameron daddo daughter claires madison taylor ex husband see isabelle confirms miguels suspicion accepts job performing exorcism hopefully banish demon inside isabelle innocent girl freebr br directed ethan wiley sat house front telly watching blackwater valley exorcism kept asking question keep sitting awful low budget horror film look like shot camcorder right let honest blackwater valley exorcism complete total utter unashamed ripoff exorcist literally tick major plot point two share there possessed teenage girl start get horny suggest inappropriate thing demon us past misdemeanour others worried parent way possessed girl shunned doctor priest troubled past possessed girl tied bed amongst thing suppose blackwater valley exorcism different total crap try give character screen time try get across situation affecting badly written acted end boring film start isabelle already possessed never knew like normal person never really care happening either rest character poorly written fleshed time wondered whether blackwater valley exorcism spoof there silly scene vet try sedate possessed isabelle horse tranquilisers state need little prick enters room huge needle hidden behind back scene people punched accompanied silly comedy sound effect film uneven tone result go silly spoof serious horror drama opinion leastbr br according text opening credit blackwater valley exorcism based actual event yeah right actual event happened film called exorcist piece text also state exorcism scene supervised real priest isnt even decent gore exploitation liven thing there scene cut arm there dead dog someone stabbed crucifix thats there surprisingly bad language either despite demon trying offencive would imagine reason blackwater valley exorcism adult rating one brief scene pair breast seen one pair naked female breast worth time watching money might spend zero scare atmosphere really amateurish feel whole film toobr br supposed budget must say wondering money went film look ugly cheap throughout special effect speak production value rock bottom acting poor involved genre favourite jeffrey comb get near top billing opening credit nothing cameo amount five minute screen time even must feared bad going hide behind moustache terrible accent better thisbr br blackwater valley exorcism complete ripoff exorcist without anything made film classic maker thirty five year late anyway total turkey start finish,0
time change awakening people social upheaval unrest commonplace people spokeout view racial tension politics vietnam war sexual promiscuity drug use part daily fabric daily news film attempted encapsulate historical aspect entertaining movie largely succeededbr br film two family followed one white one black first half film story follows family equal basis social family struggle unfortunately second half movie nearly dedicated white family admittedly character family story line intermingled equal consideration given racial aspect centurybr br whole acting well done historical footage mixed color black white original footage give documentary feel movie movie work fiction clip wellknown historical figure used set timelinebr br enjoyed movie situation predictable storyline onesided,0
found pace glacial original story blown way proportion content wife slept try wake felt missing anythingbr br holmes watson enter house potentially caught unclear could hide entry burglary tool quickly also unclear door study locked preventing servant getting inbr br thing puzzled right end glint eye broken statute clue supposed represent,0
seen previous movie cédric klapisch therefore expected quality movie psychological depth erasmus student visited several friend studying abroad know well mean spend time abroad mix different culture time yes great fun thought miss movie unfortunately disappointed find lauberge espagnol fails satisfy many way character stereotyped event trite story shallow although quite familiar situation irritatingly cliché go beyond trivial event made movie uninteresting watch gave strong beentheredonethatdontyouhaveanythingtoadd feeling apart movie lack firm story sometimes look like documentary reallife show seriously made moviebr br however imagine havent studied travelled abroad might fun watch,0
watching tenant interesting experience first film ever seen shuttled speed part nonaction normally watch anything turgid action movie serbocroat indie find fascinatingbr br tenant frustratingly sluggish overorchestrated one main problem script little realistic character dialogue apart set piece character collide structured setting make work film needed feel conceptual didnt lead lack realistic character development everyone seems twodimensionalbr br worse character bill spear aka snoop dogg found characterization uncomfortable unsympathetic one point even stopped film got annoyed character aggressive violent monotonal delivery lack personality layer apart reactionary switch get really predictable desperately wanted redeeming quality however one reason jar might nebulous time scape film supposedly feel look early noughties securely fixed character might seemed understandablebr br lighting film also awkward way soundtrack attempt provide certain gritty jazzinfused atmosphere come largely set welllitbr br tenant unbelievable film doesnt depict real people propose interesting way thinking race identity life writer white blackbr br strangely came away feeling project needed david lynch eerie clastrophobic obsessive look feel would lifted actor script something quite remarkable,0
shakespeare fan appreciate ken branagh done bring shakespeare back new generation viewer however movie fall short conveying overall intention play ridiculous musical sequence add alicia silverstones stumbling dialogue reminiscent keanu reef much ado nothing poorly cast role equal excruciating endurance viewing,0
got one australia best production completely disagree comment made raminourbr br series show depth australian mateship length went help episode five eddy birthday great example really capture australian spiritbr br music used throughout series emphasised situation men faced longing home loved one numerous amusing rendition road gundagai capture spirit men fact never forgot home little element singing song took home short whilebr br comment racist towards japanese people thing said cant change happened japanese treat australian poorly changi represent otherwise would misleading indeed comment screenplay accurate also false six story told series composed real pow experiencesbr br actor superb best opinion matthew newton performance david first episode gut wrenching city boy another nameless face captor see change dramatically first episode violent attack jungle episode see one event changed aware really going always one first help member secret ninebr br stephen curry also deserves mention performance eddy birthday amazing going larrikin group sick weak unable take care display mateship episode touch emotional level make proud australianbr br study wwii university level found series physically truthful spiritually truthful capture true spirit australian soldierbr br well done john doyle capturing spirit changi,1
searching month finally found dvd say damn well worth wait rush rio may well greatest rock dvd existence im joking incredible fuss sound crappy true however doesnt make concert unwatchable find make feel like youre actually rio watching concert audience thats one reason love dvd make feel like youre actually also geddy alex neil never better form geddys vocal flawless alexs guitar playing still incredible neil absolutely word say camera work concert good must say gave u good look everything going onstage audience kudos cameraman anyways enough raving go watch rush rio amazed guarantee itbr br,1
although many audio recording great musician like jascha heifetz survive cinematic televised record limited indeed musical offering like shall music rare gem modern eye ear one quibble plot perceptive viewer put film unique delight proper perspective plot designed appeal young old audience era remains enjoyable day important aspect experience watching classic film see eye moviegoer erabr br must take issue reviewer complains film black white feel obliged report student express reservation juvenile complaint reflect limited historical perspective teacher offer educational opportunity explain unique quality black white photography place cinematic history color fact get way good storyline music example black white photography john ford stagecoach like still photograph ansel adam artistic masterpiecebr br heifetz wooden could disagree want blatant emotional posturing go rock concert role classical musician like heifetz move audience heifetzs emotion conveyed playing body language rare ability extract every emotional nuance music transfer listener listener moved artistbr br incidentally one reviewer asked seeing heifetz youtube playing st movement tchaikovsky violin concerto frank mchugh audience film carnegie hall shall music carnegie hall even greater treasure many great classical artist prime blessed film producer least limited instance chose showcase artist still era totally overwhelmed lowest common denominator tripe get today,1
worst direction ive seen closeup powerful shot every scene consists nothing closeup loses impact br br tony scott beautiful scenery work backdrop mexico cantinas beautiful estate anthony quinn life dusty town costner roll journey revenge unfortunately catch quick glimpse place camera cut picture big giant head even transition scene costner driving alone across mexico quickly cut closeup br br score overdramatic intrusive dictating every emotion feel story handled much better among thing many people pop nowhere help costner along bad writing br br typical thriller storyline many others taken premise done outstanding thing costners way somewhat similar storyline much better movie br br ending completely anticlimactic suffered melodramatic scoring film movie never going great saw mexico less giant head film might watchable,0
someone teach people made movie difference presenting multiple twist screwing audience even use hypnosis tool cover plot hole whenever cant find way scene say regressing past shes snapping think explains everything movie dishonest cheat last minute becomes fullblown fiasco,0
recently stumbled across tv showing passion missed opening scene m currier praised vision courage bring strange de balzac tale screen grateful entire cast crew part producing thoroughly fine motion picture must arduous shooting many scene desert cannot comprehend trainer coaxed fine performance leopard simoon adverture call mind another suspenseful adventure naked prey isnt film wellknown hope find video,1
want much believe quote specifically english subtitle translation actually written spoken rejection letter publisher sends protagonist meant selfreferential tongueincheek manner director leo carax apparently neglected inform actor true nature film dreadfully earnest portrayal conclude carax actually take seriously else much disdain everyone especially viewing audience cant bothered letting anyone jokebr br auteur able get away making oblique bizarre film élan unique personal style eg david lynch alejandro jodorowsky others use subtler approach still weaving surreal element fabric story eg krzysztof kieslowski david cronenbergs later less bizarre work pola x carax throw disjointed mess viewer dare find fault well pacing erratic choppy particular continuity often dispensed superfluous character abound eg gypsy mother child performance overwrought lighting often poor particularly oftdiscussed sex scene unconnected scene thrust film discernible reason list go onbr br completely negative noted uplifting exception liked musical score even cacophonous industrialtechno music played sprawling abandoned complex main character retreat second half film perhaps reference andy warhol factory much photography countryside beautiful obvious attempt contrast grimy city setting even well middleage cathering deneuve show still performance also one among major character didnt sink bathosbr br earlier time would regard film pola x charitably experimentation admirable even experiment doesnt work carax try nothing new film pastiche element borrowed countless earlier film several decade movieviewing literally thousand film later simply longer patience kind unoriginal poorly crafted tripe early moment st century one left asking exception jeanpierre jeunet director france know make watchable movie anymore rating,0
nominated oscar worst script ever opinion there decent story rediculous acting lousy humor every mean possible little self respect please dont waste time seeing movie although u see actor act leaf dumber watching precious braincells killed watching crapbr br warned ubr br dont see movie,0
movie fun boardbr br essentially follows comedic romp two graverobber th century england move conventional body snatching trafficking vampire zombie dead roswell alien idea roswell alien neither producer think br br funny bet even ron perlman often kiss direct dvd death pretty good one priest turn ringleader rival gang bodysnatchersbr br real joy watch hilarious little film good example dont larger life ego either side camera,1
way put word bad shapeless paceless laughless vice academy film really experience one third time row writerdirector rick sloane show even ounce writing directing talent nothing person age believe laugh yet brief nudity plot element make film unsuitable kid lead believe really aimed adult mental capability yearolds elizabeth kaitan make welcome replacement linnea quigley winningly bubbly cute wonderful big smile thing make viewer smile well watching girl film like watching bunch flower desert covered horse manure,0
enjoyed every moment beautiful film intrigued female painter never heard set exploring life work afterwards could expected found film exactly historically accurate little astounded however negative comment film inaccuracy come guy film isnt shouldnt biography novel historical film distorts reality work art right film director fully entitled use element reality history create world artemisia wonderful film think brought many people including give negative comment explore life work fascinating artist,1
year old daughter asked watch movie cable tv someone saw revenge nerd movie theater found movie extremely predictable remake nerd simply replaced dork drove crazy able predict precisely would happen scene cast cute especially amanda bynesbr br screenwriter chad creasey ashamed writing obvious remake early flick title simply revenge dork perhaps sequel revenge dork,0
movie truly show farce hypocrisy indian society try show one side story side story hidden emotional mental abuse indian child movie showbr br indian parent culpable following destroying individuality child making completely dependent parent early age child grow adult physical look remain child mind since everything provided great indian parent child automatically feel need work hard something learn basic human communication human being apart parentsbr br b show many indian parent try prevent kid making friend going prevent anything start making grow adultsbr br reason selfishness indian parent expect child take care grow old saving reach age cry loudwe grown old dependent child since done great service bringing world taking care making intellectually weakbr br indian parent age dilapidated body health financially completely insecure feel absolutely need take care since expect kid take care thembr br west opposite happens people start planning age retirement retire financially securebr br indian parent nothing sort since like said brought kid world better investment thatbr br victim indian parent sure countless indian kid like grown physically still struggling life continue pestering year old cry loud help timebr br movie show one side storyutter piece junk,0
big fan fred macmurray carole lombard addition charles butterworth enjoyable supporting actor filmso didnt particularly enjoy well despite good cast one poorest written clichéd picture ever seen given talent money spent make film shocking slipshod writing knew film would tedious time time early film found predicting exactly would happen nextand always right isnt sort movie savant almost imagination effort went fact seemed almost film long string clichés strung together also found bit irritating fred mistreated carole bad throughout film yet true convention came running end uggh suspense lassie film bring people rescue timmy rope dangling breakbr br despite tired clichéd script positive film pretty cool seeing fred look like broken lush end filmit pretty believable looked like hadnt eaten shaved slept day also charles butterworths prattle provide mildly humorous moment wasnt enough make film look different b movie shameit could much better,0
film mildly entertaining one neglect acknowledge numerous incongruity plot sheer lack believability bruce willis jackal never seems live reputation cunning mastermind underworld instead bumbles broad daylight parading mishmash shoddy disguise man never captured even identified beyond audience impressed cleverness daring considering price demand service exorbitant million method decidedly lowbudget stupidbr br pursuit least ridiculous behavior show sense expertise instead relying halfbaked conjecture sends traversing across country whim incredibly farfetched guess maybe bought boat maybe he chicago etc etc invariably lead straight jackal yet escape clumsy graspbr br richard gere whose irish accent fade like distant radio station play inexplicable role imprisoned convict released jail work alongside fbi actually make compatible partner mean amateurish inept professional pal one point actually confronts infamous jackal unfortunately fbi although trust enough leave sight fail equip weapon mean communication kind operation running herebr br film also appears overly reliant gruesome violence entirely superfluous provides suspense whatsoever supposedly stealthy jackal act like demented senseless serial killer eliminating people sport writing victim cheek bloodbr br film action scene predictable unrealistic many moment ruined melodrama movie poorly executed many level one bright spot ever consistent sidney poitier avoid movie mood think watch itbr br,0
recently saw movie international business class expecting anything another boring documentary say dont love documentary ive hard bad luck movie class imagine surprise movie thats actually movie came br br film tell cultural difference work place need cooperate get anywhere culture clash show different world differently perceive someone come along give u wake call would highly recommend film anyone business want laugh yes funny br br well thats cheer,1
im sorry see rated low many people series started good first season wasnt goodbr br people tend forget beginning something look end good look total end result sad lot usual character died damn lot nice new charactersbr br please attach character attach series plot please understand didnt like boone died augur died well need done imagine everyone keep living whole series lot danger time come face didnt die would invincible way always keep tension survive die realize people attach self character favorite character augur one could get every computer wanted one mysterious could thing computer one else could dobr br wish make one statement people vote negative series started good deserve low rating look final season instead total see good series started see much enjoyed,1
american come expect crapiness par course come horror unknown director directing unknown actor acting unknown writer truly expect suck dont suckit becomes night successbr br night success weekend month success blow start finish recommendation go knowing suck enjoy isnt something better keep back way back burner entertaining way watching elderly cross busy street rush hour dont expect muchthey almost never get hit actual car lot hoopla,0
haunting film boast really creepy house good effect work sound work cast seems believe everything around real house scene make jump sinister aspect went hill house past found interesting genuinely creepy moment film liked way ghost manifested sheet curtain house jerry goldsmith score gave right atmosphere sound design voice popping around wish couldve happened something little intense jan de bont pg rating contend think held back little much poltergeist scared silly saw many year ago still hold haunting couldve used scene pure terror ending little anticlimactic overall enjoyed acting good moment make jump wish scared,1
ok brought cheese love run became phenomenon anorexic twin became popularbob saget started making paycheck instead really funny standup people knew dave coulier life good simple one great american classic humorous always brought home good lesson differ norm liked last season like home improvement child get older lot script dare sayit could gone much later anyway gave wholesome funny story line bob saget,1
dont listen people ill give better review movie friend love jill johnson played camilla belle babysits mendrakis house someone break youre wondering got house went garage likely anyway dont listen worst acting amazing acting great story think benefit jill shes fast runner track team got alive lolbr br cool movie quite scary check happy masterpiece dont listen people site good trust good reviewing movie im future movie critic totally want buy movie see amazingly awesome,1
